SCHUL_RDNMA,SCHUL_FOND_TYP_CODE,FOAS_MEMRD,DGHT_SC_CODE,FOND_SC_CODE,USER_TELNO_SW,LTTUD,ZIP_CODE,SCHUL_KND_SC_CODE,LGTUD,SCHUL_RDNZC,DTLAD_BRKDN,USER_TELNO,ADRCD_NM,COEDU_SC_CODE,PERC_FAXNO,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,USER_TELNO_GA,HMPG_ADRES,ADRES_BRKDN,CLOSE_YN,SCHUL_CODE,FOND_YMD,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,ADRCD_ID,SCHUL_RDNDA,ABSCH_YN,BNHH_YN,SCHUL_NM,SCHUL_CRSE_SC_VALUE_NM,SCHUL_CRSE_SC_VALUE,ABSCH_YMD,MAISC_CODE,학교급코드,HS_KND_SC_NM
서울특별시 중랑구 동일로 780,단설,19691111.0,주간,공립,02-6930-3300,37.600624,131877,3,127.080729,02088,288-26번지.,02-6930-3300,서울특별시 중랑구,남녀공학,02-496-6344,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-6930-3306,http://jangan70.sen.ms.kr,서울 중랑구 중화1동,N,S010001380,19691111.0,B100000001,1,1126010300.0,1126010300,", 장안중학교 (중화동)",N,N,장안중학교,중,3.0,,,3,
서울특별시 동대문구 답십리로72길 158,단설,19671020.0,주간,공립,02-2243-8282,37.5668609585,130841,3,127.0704770058,02640 ,352.,02-2243-8282,서울특별시 동대문구,남녀공학,02-2243-8284,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-2243-8280,http://jangpyung.sen.ms.kr,서울특별시 동대문구 장안1동 349~363,N,S010001381,19671020.0,B100000001,1,1123010600.0,1123010600,", 장평중학교 (장안동)",N,N,장평중학교,중,3.0,,,3,
서울특별시 동대문구 사가정로13길 71,단설,19680309.0,주간,공립,02-2242-6652,37.5820434656,130850,3,127.0592786417,02506 ,58번지.,02-2242-6652,서울특별시 동대문구,남녀공학,02-2242-6651,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-2244-0947,http://jeonnong.sen.ms.kr,서울 동대문구 전농3동,N,S010001382,19671027.0,B100000001,1,1123010400.0,1123010400,"(전농동,전농중학교)",N,N,전농중학교,중,3.0,,,3,
서울특별시 동대문구 장안벚꽃로 291,단설,19850503.0,주간,공립,02-2212-9266,37.585817,130092,3,127.070928,02511,49-295.,02-2212-9266,서울특별시 동대문구,남녀공학,02-2248-0372,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-2212-9265,http://jeondong.sen.ms.kr,서울특별시 동대문구 휘경2동,N,S010001383,19841208.0,B100000001,1,1123010900.0,1123010900,"(휘경동,전동중학교)",N,N,전동중학교,중,3.0,,,3,
서울특별시 동대문구 사가정로13길 67,단설,19741002.0,주간,공립,02-2245-2745,37.5818177,130020,3,127.0584632,02506 ,60-1.,02-2245-2745,서울특별시 동대문구,남녀공학,02-2243-6693,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-2245-9361,http://jeonil.sen.ms.kr,서울특별시 동대문구 전농동,N,S010001384,19740304.0,B100000001,1,1123010400.0,1123010400,", 전일중학교 (전농동)",N,N,전일중학교,중,3.0,,,3,
서울특별시 중랑구 동일로140길 33,단설,19731015.0,주간,공립,02-437-5312,37.6053625774,131875,3,127.0810862333,02047,276번지 1호.,02-437-5312,서울특별시 중랑구,남녀공학,02-494-3694,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-437-5311,http://joongrang.sen.ms.kr,서울특별시 중랑구 중화동,N,S010001386,19721229.0,B100000001,1,1126010300.0,1126010300,", 중랑중학교 (중화동)",N,N,중랑중학교,,,        ,,3,
서울특별시 중랑구 용마산로 364,단설,19700303.0,주간,공립,,37.584152,131812,3,127.095225,02193,83번지 중화중학교.,02-439-5811,서울특별시 중랑구,남녀공학,02-434-4781,서울특별시동부교육지원청,서울특별시교육청,B100000293,,http://junghwa.sen.ms.kr,서울특별시 중랑구 면목동,N,S010001387,19700303.0,B100000001,1,1126010100.0,1126010100,"(면목동,중화중학교)",N,N,중화중학교,,,,,3,
서울특별시 동대문구 왕산로 301,단설,19510830.0,주간,공립,029664284,37.5882174945,130866,3,127.0506242469,02461,14번지.,02-966-4284,서울특별시 동대문구,남녀공학,02-968-2857,서울특별시동부교육지원청,서울특별시교육청,B100000293,029660436,http://cheongryang.sen.ms.kr,서울특별시 동대문구 청량리동 1~39,N,S010001388,19510830.0,B100000001,1,1123010700.0,1123010700,(청량리동),N,N,청량중학교,중,3.0,,,3,
서울특별시 중랑구 공릉로2길 60-25,단설,19760318.0,주간,공립,02-973-5551,37.6125328136,131849,3,127.0834362302,02040,121-278번지.,02-973-5551,서울특별시 중랑구,남녀공학,02-971-2113,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-973-4356,http://taereung.sen.ms.kr,서울특별시 중랑구 묵동,N,S010001389,19720901.0,B100000001,1,1126010400.0,1126010400,(묵동),N,N,태릉중학교,,,,,3,
서울특별시 동대문구 망우로18나길 20,단설,19691111.0,주간,공립,02-2244-1359,37.586969,,3,127.062217,02498,.,02-2244-1359,서울특별시 동대문구,남녀공학,02-2215-6027,서울특별시동부교육지원청,서울특별시교육청,B100000293,02-2244-6475,http://hwigyong.sen.ms.kr,,N,S010001393,19691111.0,B100000001,1,1123010900.0,1123010900,"(휘경동,휘경중학교)",N,N,휘경중학교,중,3.0,,,3,
서울특별시 동작구 대방동15길 29,단설,19590403.0,주간,공립,02-814-5635,37.5027707,156020,3,126.9224879,06955,390-5.,02-814-5637,서울특별시 동작구,남녀공학,02-823-4226,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-814-5637,http://kangnam.sen.ms.kr,서울특별시 동작구 대방동,N,S010001545,19590403.0,B100000001,1,1159010800.0,1159010800,"(대방동, 강남중학교)",N,N,강남중학교,중,3.0,,,3,
서울특별시 동작구 상도로13라길 22,단설,19680806.0,주간,공립,02-815-3939,37.5031140926,156839,3,126.9307546152,06953 ,335-5번지.,02-815-3939,서울특별시 동작구,남녀공학,02-817-9162,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,8153939,http://sganghyeon.sen.ms.kr,서울특별시 동작구 상도동,N,S010001546,19680806.0,B100000001,1,1159010200.0,1159010200,", 강현중학교 (상도동)",N,N,강현중학교,,,,,3,
서울특별시 관악구 남부순환로237길 60,단설,19820430.0,주간,공립,02-889-1784,37.4812589991,151813,3,126.9619118862,08741,100-569.,02-889-1782,서울특별시 관악구,남녀공학,02-872-6335,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-889-1782,http://gwanak.sen.ms.kr,서울특별시 관악구 봉천동,N,S010001547,19810225.0,B100000001,1,1162010100.0,1162010100,", 관악중학교 (봉천동)",N,N,관악중학교,,,,,3,
서울특별시 동작구 양녕로20길 20,단설,19860423.0,주간,공립,02-6482-9587,37.4935308306,156034,3,126.9440571307,07038,산65-41번지.,02-823-8715,서울특별시 동작구,남녀공학,02-823-7531,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-6482-9588,http://kuksabong.sen.ms.kr,서울특별시 동작구 상도4동,N,S010001549,19860119.0,B100000001,1,1159010200.0,1159010200,", 국사봉중학교 (상도동)",N,N,국사봉중학교,중,3.0,,,3,
서울특별시 관악구 난곡로16길 32,단설,19840423.0,주간,공립,02-864-4017,37.4666807,08857 ,3,126.9228102,08857 ,652-156번지.,02-864-4017,서울특별시 관악구,남녀공학,02-867-6253,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-863-7225,http://nanwoo.sen.ms.kr,서울특별시 관악구 신림동,N,S010001550,19840423.0,B100000001,1,1162010200.0,1162010200,", 난우중학교 (신림동)",N,N,난우중학교,,,,,3,
서울특별시 관악구 남부순환로172길 97,단설,19640501.0,주간,공립,02-855-9832,37.481765198,151907,3,126.9214218239,08773,1690-3 남서울중학교.,02-855-9832,서울특별시 관악구,남녀공학,02-851-0637,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-856-6055,https://namseoul.sen.ms.kr,서울특별시 관악구 신림동,N,S010001552,19641112.0,B100000001,1,1162010200.0,1162010200,", 남서울중학교 (신림동)",N,N,남서울중학교,중,3.0,        ,,3,
서울특별시 동작구 남부순환로269길 166,단설,19830429.0,주간,공립,02-520-7500,37.479009395,,3,126.9724138529,07022,.,02-520-7500,서울특별시 동작구,남녀공학,02-520-7589,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-520-7588,http://namsung.sen.ms.kr,,N,S010001553,19821209.0,B100000001,1,1159010700.0,1159010700,"(사당동,남성중학교)",N,N,남성중학교,중,3.0,,,3,
서울특별시 관악구 봉천로13길 101,단설,19830509.0,주간,공립,02-870-7711,37.492357189,151821,3,126.9326778281,08711,당곡중학교.,02-870-7700,서울특별시 관악구,남녀공학,02-871-9146,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-870-7703,http://danggok.sen.ms.kr,서울특별시 관악구 보라매동 682,N,S010001554,19821209.0,B100000001,1,1162010100.0,1162010100,", 당곡중학교 (봉천동)",N,N,당곡중학교,중,3.0,,,3,
서울특별시 동작구 여의대방로10길 24,단설,19720901.0,주간,공립,02-831-2503,37.495123,156851,3,126.913811,07064 ,492-200번지(약샘길 28).,02-831-2502,서울특별시 동작구,남녀공학,02-848-7340,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-831-2502,http://daebang.sen.ms.kr,서울특별시 동작구 신대방동,N,S010001555,19720901.0,B100000001,1,1159010900.0,1159010900,"(신대방동, 대방중학교)",N,N,대방중학교,,,,,3,
서울특별시 동작구 동작대로39가길 83,단설,19841208.0,주간,공립,02-591-6595,37.4954629377,156080,3,126.9778041121,06992,59-1(정금길 69).,02-591-6595,서울특별시 동작구,남녀공학,02-535-7156,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-591-6524,http://dongjak.sen.ms.kr,서울특별시 동작구 동작동,N,S010001557,19841208.0,B100000001,1,1159010600.0,1159010600,(동작동),N,N,동작중학교,,,,,3,
서울특별시 동작구 여의대방로22나길 40,단설,19810508.0,주간,공립,02-821-2359,37.4958612121,156848,3,126.922406714,07057,364-58.,02-821-2359,서울특별시 동작구,남녀공학,02-825-8733,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-821-8587,http://munchang.sen.ms.kr,서울특별시 동작구 신대방동,N,S010001558,19810508.0,B100000001,1,1159010900.0,1159010900,(신대방동),N,N,문창중학교,,,,,3,
서울특별시 관악구 문성로16길 40,단설,19840517.0,주간,공립,02-860-0900,37.4754058,151888,3,126.9122182,08863 ,745-24.,02-860-0900,서울특별시 관악구,남녀공학,02-860-0998,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-860-0999,http://misung.sen.ms.kr,서울특별시 관악구 신림동,N,S010001559,19840109.0,B100000001,1,1162010200.0,1162010200,(신림동),N,N,미성중학교,,,,,3,
서울특별시 관악구 장군봉길 72,단설,19890421.0,주간,공립,02-888-1281,37.480679,151058,3,126.938197,08782 ,산151 (장군봉길 44).,02-888-1281,서울특별시 관악구,남녀공학,02-887-4907,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-886-0761,http://bongrim.sen.ms.kr,서울특별시 관악구 봉천동,N,S010001560,19881224.0,B100000001,1,1162010100.0,1162010100,(봉천동),N,N,봉림중학교,,,,,3,
서울특별시 관악구 관악로24가길 15,단설,19691111.0,주간,공립,02-879-1543,37.4839175403,151056,3,126.9582517413,08736,25-19번지.,02-879-1543,서울특별시 관악구,남녀공학,02-876-5673,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-879-1542,https://bongwon.sen.ms.kr,서울 관악구 봉천6동,N,S010001561,19691111.0,B100000001,1,1162010100.0,1162010100,", 봉원중학교 (봉천동,봉원중학교)",N,N,봉원중학교,중,3.0,,,3,
서울특별시 동작구 사당로9가길 58,단설,19840502.0,주간,공립,02-537-7157,37.4877626266,156090,3,126.9685390777,07003,209-16.,02-537-7157,서울특별시 동작구,남녀공학,02-533-3704,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-537-7156,http://sadang.sen.ms.kr,서울특별시 동작구 사당동,N,S010001562,19840109.0,B100000001,1,1159010700.0,1159010700,", 사당중학교 (사당동)",N,N,사당중학교,,,,,3,
서울특별시 동작구 사당로2가길 72,단설,19681023.0,주간,공립,02-5808-900,37.4909212701,156095,3,126.961477292,07028,181-20번지.,02-5808-900,서울특별시 동작구,남녀공학,02-522-7394,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-5808-999,http://seoulsangdo.sen.ms.kr,서울특별시 동작구 사당5동,N,S010001563,19681023.0,B100000001,1,1159010700.0,1159010700,", 상도중학교 (사당동)",N,N,상도중학교,중,3.0,,,3,
서울특별시 동작구 사당로2길 2-19,단설,19681002.0,주간,공립,02-815-5375,37.4940744359,156030,3,126.960390098,07028 ,111-52.,02-815-5375,서울특별시 동작구,남녀공학,02-814-8652,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-815-4620,http://sanghyun.sen.ms.kr,서울특별시 동작구 상도동,N,S010001564,19680806.0,B100000001,1,1159010200.0,1159010200,(상도동),N,N,상현중학교,,,,,3,
서울특별시 관악구 신림로48길 17-16,단설,19840427.0,주간,공립,02-885-6892,37.480225,151853,3,126.934289,08781 ,산168번지.,02-885-6893,서울특별시 관악구,남녀공학,02-872-4057,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-885-6893,http://shingwan.sen.ms.kr,서울특별시 관악구 신림동,N,S010001568,19840301.0,B100000001,1,1162010200.0,1162010200,", (신림동 신관중학교) ",N,N,신관중학교,,,,,3,
서울특별시 관악구 신림로3가길 39-24,병설,19700801.0,주간,공립,02-871-6243,37.4676062585,151858,3,126.9425119701,08816,220-1.,"02-871-6242,6243",서울특별시 관악구,남녀공학,02-884-8974,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-871-6242,http://samsung.sen.ms.kr,서울특별시 관악구 대학동 194~241,N,S010001569,19701002.0,B100000001,1,1162010200.0,1162010200,"(신림동,삼성중학교)",N,N,삼성중학교,중,3.0,,,3,
서울특별시 관악구 신림로 40,단설,19720513.0,주간,공립,02-882-1929,37.470424,151856,3,126.944953,08841,134번지.,02-882-1929,서울특별시 관악구,남녀공학,02-872-4858,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-882-7706,http://shillim.sen.ms.kr,서울특별시 관악구 신림동,N,S010001570,19731229.0,B100000001,1,1162010200.0,1162010200,"(신림동,신림중학교)",N,N,신림중학교,,,,,3,
서울특별시 동작구 등용로8길 5,단설,19060407.0,주간,공립,02-815-2051,37.507427,156807,3,126.933516,06933,13-2.,02-815-6572,서울특별시 동작구,남녀공학,02-816-0992,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-815-6572,http://yeongdeungpo.sen.ms.kr,서울특별시 동작구 대방동,N,S010001571,19060407.0,B100000001,1,1159010800.0,1159010800,", 영등포중학교 (대방동)",N,N,영등포중학교,,,,,3,
서울특별시 관악구 인헌9길 35,단설,19710520.0,주간,공립,,37.4726005224,151050,3,126.9688303156,08795,인헌중학교.,02-877-6760,서울특별시 관악구,남녀공학,02-885-5564,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,,http://inhun.sen.ms.kr,서울특별시 관악구 봉천동,N,S010001572,19710116.0,B100000001,1,1162010100.0,1162010100,", 인헌중학교 (봉천동)",N,N,인헌중학교,,,,,3,
서울특별시 동작구 장승배기로10가길 25,단설,19850424.0,주간,공립,02-812-4416,37.5031484029,,3,126.9408335521,06963,.,02-812-4416,서울특별시 동작구,남녀공학,02-822-1618,서울특별시동작관악교육지원청,서울특별시교육청,B100000304,02-812-4415,https://jangseung.sen.ms.kr,,N,S010001573,19850424.0,B100000001,1,1159010200.0,1159010200,", 장승중학교 (상도동)",N,N,장승중학교,중,3.0,,,3,
서울특별시 노원구 노원로1길 42,단설,19850430.0,주간,공립,02-971-5213,37.6222273269,139242,3,127.0836011171,01823,250번지 (화랑대역길 22).,02-971-5212,서울특별시 노원구,남녀공학,02-948-2717,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-971-5212,http://kongrung.sen.ms.kr,서울특별시 노원구 공릉2동,N,S010001696,19841208.0,B100000001,1,1135010300.0,1135010300,"(공릉동,공릉중학교)",N,N,공릉중학교,중,3.0,,,3,
서울특별시 도봉구 노해로70길 95,단설,19890506.0,주간,공립,02-996-5232,37.648795,132044,3,127.05354,01419,32.,02-996-5232,서울특별시 도봉구,남녀공학,02-996-5260,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-996-5231,http://nogok.sen.ms.kr,서울특별시 도봉구 창4동,N,S010001698,19881219.0,B100000001,1,1132010700.0,1132010700,"(창동,노곡중학교)",N,N,노곡중학교,중,3.0,,,3,
서울특별시 노원구 동일로213길 26,단설,19890504.0,주간,공립,02-3391-6921,37.649085,139830,3,127.059726,01764 ,743번지.,02-3391-6921,서울특별시 노원구,남녀공학,02-934-9953,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-932-7306,http://nowon.sen.ms.kr,서울특별시 노원구 상계6.7동 742~743,N,S010001699,19881224.0,B100000001,1,1135010500.0,1135010500,"(상계동,노원중학교)",N,N,노원중학교,중,3.0,,,3,
서울특별시 노원구 동일로231길 24,단설,19950504.0,주간,공립,02-3391-0092,37.6734085,139837,3,127.0537895,01613 ,1044.,02-3391-0092,서울특별시 노원구,남녀공학,02-938-9951,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-6011-6506,http://noil.sen.ms.kr,서울특별시 노원구 상계1동 998~1120,N,S010001700,19950301.0,B100000001,1,1135010500.0,1135010500,", 노일중학교 (상계동)",N,N,노일중학교,중,3.0,,,3,
서울특별시 노원구 월계로 376,단설,19950506.0,주간,공립,02-978-4592,37.631806,139842,3,127.0622792,01905,321-7번지.,02-978-4592,서울특별시 노원구,남녀공학,02-978-4594,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-978-4591,http://nokcheon.sen.ms.kr,서울특별시 노원구 월계3동 314~322,N,S010001701,19950110.0,B100000001,1,1135010200.0,1135010200,(월계동),N,N,녹천중학교,중,3.0,,,3,
서울특별시 도봉구 마들로 671,단설,19711025.0,주간,공립,02-954-4117,37.6708831225,132012,3,127.0458698424,01329,622-40번지.,02-954-4117,서울특별시 도봉구,남녀공학,02-955-9112,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-954-2795,http://dobong.sen.ms.kr,서울특별시 도봉구 도봉2동,N,S010001702,19710901.0,B100000001,1,1132010800.0,1132010800,"(도봉동,도봉중학교)",N,N,도봉중학교,중,3.0,,,3,
서울특별시 도봉구 시루봉로 188,단설,19820415.0,주간,공립,02-956-8343,37.6654496872,132020,3,127.0308602609,01358,313번지.,02-956-8343,서울특별시 도봉구,남녀공학,02-955-6260,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-8342,http://banghak.sen.ms.kr,서울특별시 도봉구 방학동,N,S010001703,19820117.0,B100000001,1,1132010600.0,1132010600,", 방학중학교 (방학동)",N,N,방학중학교,,,,,3,
서울특별시 도봉구 도봉로129길 50,단설,19920506.0,주간,공립,02-998-4035,37.6564060092,132862,3,127.0359063426,01432 ,68-2번지.,02-998-4035,서울특별시 도봉구,남녀공학,02-998-4034,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-998-4039,http://baekwoon.sen.ms.kr,서울특별시 도봉구 쌍문2동 64~74,N,S010001704,19920301.0,B100000001,1,1132010500.0,1132010500,(쌍문동),N,N,백운중학교,중,3.0,,,3,
서울특별시 도봉구 도봉로169가길 33,단설,19851208.0,주간,공립,02-956-1004,37.681245,132816,3,127.042944,01305 ,585번지.,02-956-1004,서울특별시 도봉구,남녀공학,02-955-8290,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-1005,https://bukseoul.sen.ms.kr,서울특별시 도봉구 도봉1동,N,S010001705,19841208.0,B100000001,1,1132010800.0,1132010800,(도봉동),N,N,북서울중학교,중,3.0,,,3,
서울특별시 노원구 한글비석로5길 45,단설,19930301.0,주간,공립,02-948-2437,37.645735382,139231,3,127.0734567359,01747 ,288-3번지.,02-975-4047,서울특별시 노원구,남녀공학,02-948-3098,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-975-4047,http://bulam.sen.ms.kr,서울특별시 노원구 하계동,N,S010001706,19921227.0,B100000001,1,1135010400.0,1135010400,", 불암중학교 (하계동)",N,N,불암중학교,,,,,3,
서울특별시 노원구 동일로227길 61,단설,19890427.0,주간,공립,02-939-3951,37.6671497567,139823,3,127.0537063288,01619 ,653번지.,02-939-3951,서울특별시 노원구,남녀공학,02-933-7565,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-939-7984,https://sanggyung.sen.ms.kr/,서울특별시 노원구 상계동,N,S010001707,19881224.0,B100000001,1,1135010500.0,1135010500,"(상계동, 상경중학교)",N,N,상경중학교,,,,,3,
서울특별시 노원구 덕릉로86길 29-15,단설,19710116.0,주간,공립,02-930-3543,37.6610743433,139856,3,127.0780777205,01716,132번지.,02-930-3543,서울특별시 노원구,남녀공학,02-937-0026,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-930-3542,http://sanggyejeil.sen.ms.kr,서울 노원구 중계4동,N,S010001708,19710116.0,B100000001,1,1135010600.0,1135010600,", 상계제일중학교 (중계동)",N,N,상계제일중학교,중,3.0,,,3,
서울특별시 노원구 노원로 398,단설,19860501.0,주간,공립,02-936-6450,37.652222,139816,3,127.068915,01705 ,195-5.,02-936-6450,서울특별시 노원구,남녀공학,02-933-9025,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-936-6109,http://sanggye.sen.ms.kr,서울특별시 노원구 상계동,N,S010001709,19860301.0,B100000001,1,1135010500.0,1135010500,"(상계동, 상계중학교)",N,N,상계중학교,,,,,3,
서울특별시 노원구 수락산로 182,단설,19930607.0,주간,공립,02-930-0762,37.6715412,139209,3,127.0595562,01670 ,632번지.,02-930-0761,서울특별시 노원구,남녀공학,02-930-0764,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-930-0761,http://sangwon.sen.ms.kr,서울특별시 노원구 상계9동,N,S010001711,19930115.0,B100000001,1,1135010500.0,1135010500,(상계동),N,N,상원중학교,중,3.0,,,3,
서울특별시 노원구 동일로 1729,단설,20020504.0,주간,공립,02-2092-1900,37.6831434318,139838,3,127.0548107165,01602 ,1254번지.,02-2092-1900,서울특별시 노원구,남녀공학,02-3392-2074,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-2092-1903,http://surak.sen.ms.kr,서울특별시 노원구 상계1동 1252~1269,N,S010001713,20020301.0,B100000001,1,1135010500.0,1135010500,", 수락중학교 (상계동)",N,N,수락중학교,중,3.0,,,3,
서울특별시 도봉구 도봉로115길 16,단설,19681001.0,주간,공립,02-992-3462,37.649203,132030,3,127.033164,01443 ,94-1번지.,02-992-3462,서울특별시 도봉구,남녀공학,02-992-3468,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-992-3467,http://sindobong.sen.ms.kr,서울특별시 도봉구 쌍문동,N,S010001714,19680806.0,B100000001,1,1132010500.0,1132010500,(쌍문동),N,N,신도봉중학교,중,3.0,,,3,
서울특별시 도봉구 시루봉로 156,단설,19940504.0,주간,공립,02-956-8234,37.664177,132830,3,127.029473,01359,307-1번지.,02-956-8234,서울특별시 도봉구,남녀공학,02-956-2845,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-956-8233,http://sbh.sen.ms.kr,서울 도봉구 방학3동,N,S010001715,19940105.0,B100000001,1,1132010600.0,1132010600,", 신방학중학교 (방학동)",N,N,신방학중학교,중,3.0,,,3,
서울특별시 노원구 동일로216길 42,단설,19880504.0,주간,공립,02-932-0595,37.6516027,139943,3,127.0635236,01755 ,754-4 (느티울 2길 22).,02-932-0595,서울특별시 노원구,남녀공학,02-935-6387,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-932-0594,http://sinsang.sen.ms.kr,서울특별시 노원구 상계동,N,S010001716,19880202.0,B100000001,1,1135010500.0,1135010500,"(상계동,신상중학교)",N,N,신상중학교,,,,,3,
서울 노원구 월계로45길 92,단설,19840506.0,주간,공립,02-904-4206,37.628237,,3,127.047826,01874,.,02-904-4206,서울특별시 노원구,남녀공학,02-998-2696,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-904-3970,http://sc.sen.ms.kr,,N,S010001717,19840506.0,B100000001,1,1135010200.0,1135010200,"(월계동,신창중학교)",N,N,신창중학교,중,3.0,,,3,
서울특별시 노원구 노원로 492,단설,19910506.0,주간,공립,02-934-8908,37.659989,,3,127.06471,01678,.,02-934-8908,서울특별시 노원구,남녀공학,02-930-9283,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-934-8909,http://ongok.sen.ms.kr,,N,S010001719,19910121.0,B100000001,1,1135010500.0,1135010500,"(상계동,온곡중학교)",N,N,온곡중학교,중,3.0,,,3,
서울특별시 노원구 월계로45가길 54,단설,19810422.0,주간,공립,02-993-3115,37.630568,139848,3,127.052155,01877,602-1번지.,02-993-3115,서울특별시 노원구,남녀공학,02-990-7450,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-993-3114,http://wolgye.sen.ms.kr,서울특별시 노원구 월계동,N,S010001720,19810409.0,B100000001,1,1135010200.0,1135010200,(월계동),N,N,월계중학교,,,,,3,
서울특별시 노원구 덕릉로76길 23,단설,19940506.0,주간,공립,02-932-2545,37.655099,139224,3,127.075197,01712,358-3번지.,02-932-2545,서울특별시 노원구,남녀공학,02-932-2544,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-932-2546,http://junggye.sen.ms.kr,서울특별시 노원구 중계4동,N,S010001723,19940105.0,B100000001,1,1135010600.0,1135010600,(중계동),N,N,중계중학교,중,3.0,,,3,
서울특별시 노원구 공릉로 420,단설,19910506.0,주간,공립,02-971-2788,37.644038,139865,3,127.068068,01787 ,511-3.,02-971-2788,서울특별시 노원구,남녀공학,02-949-5481,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-971-8579,https://joongwon.sen.ms.kr,서울특별시 노원구 중계2.3동,N,S010001724,19910121.0,B100000001,1,1135010600.0,1135010600,"(중계동,중원중학교)",N,N,중원중학교,중,3.0,,,3,
서울특별시 노원구 동일로203길 87,단설,19900506.0,주간,공립,977-3026,37.6369770063,,3,127.0623359542,01776,.,02-977-3026,서울특별시 노원구,남녀공학,02-977-2658,서울특별시북부교육지원청,서울특별시교육청,B100000315,974-2298,http://jungpyong.sen.ms.kr/,,N,S010001725,19900120.0,B100000001,1,1135010400.0,1135010400,"(하계동,중평중학교)",N,N,중평중학교,중,3.0,        ,,3,
서울특별시 도봉구 방학로 32,단설,19830421.0,주간,공립,02-2289-6600,37.662729,132854,3,127.049644,01338 ,722번지(방학로88).,02-2289-6600,서울특별시 도봉구,남녀공학,02-954-8470,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-2289-6607,http://changdong.sen.ms.kr,서울특별시 도봉구 방학동,N,S010001726,19830301.0,B100000001,1,1132010600.0,1132010600,", 창동중학교 (방학동)",N,N,창동중학교,,,,,3,
서울특별시 도봉구 노해로62길 33,단설,19870507.0,주간,공립,02-907-7006,37.6491143293,132925,3,127.0388354327,01483,683-27번지.,02-907-7006,서울특별시 도봉구,남녀공학,02-991-9044,서울특별시북부교육지원청,서울특별시교육청,B100000315,02-907-8244,http://changbook.sen.ms.kr,서울 도봉구 창1동,N,S010001727,19861217.0,B100000001,1,1132010700.0,1132010700,"(창동,창북중학교)",N,N,창북중학교,중,3.0,,,3,
